"Categoria","Ano","num_chave_nota_fiscal_eletronica","num_item_nota_fiscal_eletronica","cod_anp","cod_ncm","cod_unidade","des_anp","des_produto"
CB,2022,"41220824350771000177550180000044591003648146",3,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA ORIGINAL IPIRANGA
CB,2022,"41220824350771000177550180000044591003648146",4,"820101034","27101921",L,OLEO DIESEL B S10 - COMUM,OD B S-10 ORIGINAL
CB,2022,"41220824350771000177550180000044591003648146",5,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA DT CLEAN
CB,2022,"41220824350771000177550180000044591003648146",6,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA ORIGINAL IPIRANGA
CB,2022,"41220824350771000177550180000044591003648146",7,"820101034","27101921",L,OLEO DIESEL B S10 - COMUM,OD B S-10 ORIGINAL
CB,2022,"41220824350771000177550180000044591003648146",8,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA ORIGINAL IPIRANGA
CB,2022,"41220824350771000177550180000044591003648146",11,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA DT CLEAN
CB,2022,"41220824350771000177550180000044591003648146",12,"810101001","22071090",L,ETANOL HIDRATADO COMUM,ETANOL HIDRATADO COMBUSTIVEL
CB,2022,"41220824350771000177550180000044591003648146",13,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA ORIGINAL IPIRANGA
CB,2022,"41220824350771000177550180000044591003648146",14,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA DT CLEAN
CB,2022,"41220824350771000177550180000044591003648146",16,"810101001","22071090",L,ETANOL HIDRATADO COMUM,ETANOL HIDRATADO COMBUSTIVEL
CB,2022,"41220824350771000177550180000044591003648146",18,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA DT CLEAN
CB,2022,"41220824350771000177550180000044591003648146",25,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA ORIGINAL IPIRANGA
CB,2022,"41220824350771000177550180000044591003648146",27,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA DT CLEAN
CB,2022,"41220905379113000163650030000352761007542699",1,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA C COMUM (b:11)
CB,2022,"41220908384466000140650010005541609005916677",3,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA C COMUM (b:4)
CB,2022,"41220924350771000177550180000046221003811467",1,"820101034","27101921",L,OLEO DIESEL B S10 - COMUM,OD B S-10 ORIGINAL
CB,2022,"41220924350771000177550180000046221003811467",2,"820101034","27101921",L,OLEO DIESEL B S10 - COMUM,OD B S-10 ORIGINAL
CB,2022,"41220924350771000177550180000046221003811467",6,"820101034","27101921",L,OLEO DIESEL B S10 - COMUM,OD B S-10 ORIGINAL
CB,2022,"41220924350771000177550180000046221003811467",8,"810101001","22071090",L,ETANOL HIDRATADO COMUM,ETANOL HIDRATADO COMBUSTIVEL
CB,2022,"41220924350771000177550180000046221003811467",11,"820101034","27101921",L,OLEO DIESEL B S10 - COMUM,OD B S-10 ORIGINAL
CB,2022,"41220924350771000177550180000046221003811467",12,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA DT CLEAN
CB,2022,"41220924350771000177550180000046221003811467",13,"820101034","27101921",L,OLEO DIESEL B S10 - COMUM,OD B S-10 ORIGINAL
CB,2022,"41220924350771000177550180000046221003811467",14,"820101034","27101921",L,OLEO DIESEL B S10 - COMUM,OD B S-10 ORIGINAL
CB,2022,"41220924350771000177550180000046221003811467",15,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA DT CLEAN
CB,2022,"41220924350771000177550180000046221003811467",18,"810101001","22071090",L,ETANOL HIDRATADO COMUM,ETANOL HIDRATADO COMBUSTIVEL
CB,2022,"41220924350771000177550180000046221003811467",19,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA ORIGINAL IPIRANGA
CB,2022,"41220924350771000177550180000046221003811467",20,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA ORIGINAL IPIRANGA
CB,2022,"41220924350771000177550180000046221003811467",25,,"27101932",L,,IPIRANGA F1 MASTER SINTETICO 5W30 SN GRN
CB,2022,"41220924350771000177550180000046221003811467",31,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA ORIGINAL IPIRANGA
CB,2022,"41220976465590000190650020003873281326321434",1,"820101034","27101921",L,OLEO DIESEL B S10 - COMUM,OLEO DIESEL S 10
CB,2022,"41221201827704000103550010005070821000004586",6,,"22071090",UN,,ETANOL
CB,2022,"41221201827704000103550010005070821000004586",7,,"27101259",UN,,GASOLINA COMUM
CB,2022,"41221201827704000103550010005070821000004586",13,,"27101921",UN,,DIESEL S 10
CB,2022,"41221201827704000103550010005070821000004586",15,,"27101259",UN,,GASOLINA ADITIVADA
CB,2022,"41221215358516000180650060002610671318252728",1,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA S50 COMUM
CB,2022,"42220215462684000110550020000064651020956146",1,,"27101932",UN,,OLEO MOBIL SN 5W40 1L
CB,2022,"42220215462684000110550020000064651020956146",2,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2022,"42220215462684000110550020000064651020956146",3,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2022,"42220315462684000110550020000067291021026294",1,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2022,"42220315462684000110550020000067291021026294",2,"320102002","27101259",LT,GASOLINA C ADITIVADA,GASOLINA ADITIVADA
CB,2022,"42220315462684000110550020000067291021026294",3,"320102002","27101259",LT,GASOLINA C ADITIVADA,GASOLINA ADITIVADA
CB,2022,"42220315462684000110550020000067291021026294",4,,"38249941",UN,,FLUIDO PARA RADIADORES NATTO XN-5.01 L
CB,2022,"42220315462684000110550020000067291021026294",5,"820101034","27101921",LT,OLEO DIESEL B S10 - COMUM,DIESEL S10 COMUM
CB,2022,"42220383488882003129550050000017971006730955",1,"320102001","27101259",L,GASOLINA C COMUM - GASOLINAS,GASOLINA COMUM
CB,2022,"42220383488882003129550050000017971006730955",2,"320102001","27101259",L,GASOLINA C COMUM - GASOLINAS,GASOLINA COMUM
CB,2022,"42220383488882003129550050000017971006730955",5,"620505001","27101932",UN,OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS - OLEOS LUBRIFICANTES ACABADOS,OLEO SHELL HELIX HX8 PROF. AV 5W40 1L
CB,2022,"42220683488882003129550050000021061008171773",1,"320102001","27101259",L,GASOLINA C COMUM - GASOLINAS,GASOLINA COMUM
CB,2022,"42220683488882003129550050000021061008171773",2,"320102001","27101259",L,GASOLINA C COMUM - GASOLINAS,GASOLINA COMUM
CB,2022,"42220683488882003129550050000021061008171773",3,"320102001","27101259",L,GASOLINA C COMUM - GASOLINAS,GASOLINA COMUM
CB,2022,"42220683488882003129550050000021061008171773",7,"620505001","27101932",UN,OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS - OLEOS LUBRIFICANTES ACABADOS,OLEO SHELL HELIX HX8 PROF. AV 5W40 1L
CB,2022,"42220806010428000100550010000338461000131344",1,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA COMUM
CB,2022,"42220806010428000100550010000338461000131344",2,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA COMUM
CB,2022,"42220806010428000100550010000338461000131344",3,"820101033","27101921",L,OLEO DIESEL B S10 - ADITIVADO,DIESEL - S10 ORIGINAL ADITIVADO
CB,2022,"42220806010428000100550010000338461000131344",5,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA COMUM
CB,2022,"42220806010428000100550010000338461000131344",8,,"27101932",UN,,F 1 SINTETICO 10 W 40 L
CB,2022,"42220806010428000100550010000338461000131344",9,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA COMUM
CB,2022,"42220806010428000100550010000338461000131344",10,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA COMUM
CB,2022,"43220107473735006970650020011414151013324423",2,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA COMUM Bico 24
CB,2022,"43220123448964000283650010003316681785879286",1,"320102001","27101259",LT,GASOLINA C COMUM,GC  GASOLINA COMUM
CB,2022,"43220140080081000100650250001024501175098531",2,"320102001","27101259",LT,GASOLINA C COMUM,GC  GASOLINA COMUM
CB,2022,"43220228056275000166650150006315951941854144",1,"320102002","27101259",LT,GASOLINA C ADITIVADA,GA  GASOLINA ADITIVADA
CB,2022,"43220323532964000186650090010114701010145037",2,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA COMUM Bico 16
CB,2022,"43220389470462003444650040007171411784921920",1,"320102001","27101259",L,GASOLINA COMUM,GASOLINA COMUM
CB,2022,"43220407473735014646650020010384281012278195",2,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA COMUM Bico 07
CB,2022,"43220489425243000185650010008210881011605801",1,"820101034","27101921",L,OLEO DIESEL B S10 - COMUM,OD B S-10 ORIGINAL Bico 7
CB,2022,"43220493489243002755650020002826611008328482",1,"820101034","27101921",L,OLEO DIESEL B S10 - COMUM,OLEO DIESEL B S10 Bico 07
CB,2022,"43220593489243003727650020009670911014468541",1,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA ADITIVADA Bico 07
CB,2022,"43220601552252000510650010002345551556706967",1,"320102001","27101259",LT,GASOLINA C COMUM,GC  GASOLINA COMUM
CB,2022,"43220606191794000366650060003791811902379458",1,"320102002","27101259",LT,GASOLINA C COMUM ADITIVADA,GASOLINA ADITIVADA DURA MAIS
CB,2022,"43220607473735018390650020000591031002268117",2,"820101034","27101921",L,OLEO DIESEL B S10 - COMUM,DIESEL S10 Bico 13
CB,2022,"43220693489243001783650020012569031012955856",1,"820101034","27101921",L,OLEO DIESEL B S10 - COMUM,OLEO DIESEL B S10 Bico 04
CB,2022,"43220695106993000197650020005691971231704244",1,"820101034","27101921",LTS,COMBUSTIVEIS ALTERNATIVOS - OLEO DIESEL B S10 - COMUM,DIESEL S 10 Bc-1
CB,2022,"43220704144661001202650110002751741598022916",1,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2022,"43220712647618000127650010016979171547564333",2,"820101033","27101921",LT,ÓLEO DIESEL B S10 - ADITIVADO,DIESEL S-10
CB,2022,"43220715775937000297650010001165631013019220",1,,"27101921",L,,DIESEL S10
CB,2022,"43220793489243004960650020013193171541805424",1,"820101034","27101921",L,COMBUSTIVEIS ALTERNATIVOS - OLEO DIESEL B S10 - COMUM,OLEO DIESEL B S10 Bc-11
CB,2022,"43220793489243005002650020015368051016098517",2,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA COMUM Bico 10
CB,2022,"43220807473735017823650020001897881003687643",2,"820101034","27101921",L,OLEO DIESEL B S10 - COMUM,DIESEL S10 Bico 08
CB,2022,"43220809475059000100650030001224421258608225",1,"320102001","27101259",LT,GASOLINA C COMUM,GC  GASOLINA COMUM
CB,2022,"43220809475059000100650030001224421258608225",2,,"38119090",UN,,FLUIDO RADIADOR PROTEC ORGANIC AMAAZULLARROSA 1L
CB,2022,"43220812647618000127650010017409741237737240",2,"820101033","27101921",LT,ÓLEO DIESEL B S10 - ADITIVADO,DIESEL S-10
CB,2022,"43220932293523000160650050014175011097678216",1,"320102002","27101259",L,GASOLINA C ADITIVADA,GASOLINA COMUM C ADIT PETROBRAS GRID
CB,2022,"43221072500069000195650040005711041005725542",1,"820101033","27101921",LT,SHELL EVOLUX DIES S 10 ADITIVADO,SHELL EVOLUX DIES S 10 ADITIVADO
CB,2022,"43221108824904000143650050004052491004960345",1,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA ADITIVADA Bico 03
CB,2022,"43221117516692000128650010000005341220005346",1,,"27101932",LT,,OLEO P/ MOTOR 05W20
CB,2022,"43221193489243000892650020010451521010787696",1,"820101034","27101921",L,OLEO DIESEL B S10 - COMUM,OLEO DIESEL B S10 Bico 11
CB,2022,"43221273535536000185650020004910171209513359",2,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA C COMUM
CB,2022,"52220210762648000159550020000055181151770056",1,,"27101932",LT,,"HAVOLINE SINT 5W30 API-SN GRANEL - TEXACO GRANEL - 1216 GTIN 7891165006029 TT:(R$0,00)"
CB,2022,"52220427271694000158650020000139111565162509",2,"820101034","27101921",LT,ÓLEO DIESEL B S10 - COMUM,OLEO DIESEL B S10
CB,2022,"52220611786457000190550010000089741374579523",1,"810101001","22071090",L,ALCOOL ETILICO HIDRATADO COMUM - ALCOOL,ETANOL COMUM
CB,2022,"52220611786457000190550010000089741374579523",2,"810101001","22071090",L,ALCOOL ETILICO HIDRATADO COMUM - ALCOOL,ETANOL COMUM
CB,2022,"52220611786457000190550010000089741374579523",3,"810101001","22071090",L,ALCOOL ETILICO HIDRATADO COMUM - ALCOOL,ETANOL COMUM
CB,2022,"52220611786457000190550010000089741374579523",6,"610501001","27101932",UN,OUTROS OLEOS LUBRIFICANTES BASICOS - OLEOS LUBRIFICANTES BASICOS,SHELL HELIX ULTRA PUREPLUS 5W-30 1L
CB,2022,"52220727271694000158650020000205591210302403",1,"820101034","27101921",LT,ÓLEO DIESEL B S10 - COMUM,OLEO DIESEL B S10
CB,2022,"52221104142631000104650040006321879828182559",1,"420101002","27101921",LT,OLEO DIESEL INTERIOR B ADITIVADO - OLEO DIESEL,OLEO DIESEL B S10
CB,2022,"52221113379724000130650020000131541460718259",2,"820101034","27101921",L,COMBUSTIVEL,OLEO DIESEL S-10
CB,2022,"53220243760039000462550010000049611565130779",2,"620505001","27101932",DL,OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS,OLEO LUBRIFICANTE PA
CB,2022,"53220306214789000160550010000002731043277001",1,,"85365090",UN,,OLEO MOTOR HITEC SINTETICO 5W-40 MAXON
CB,2022,"53220343785804000156550010000001701882625923",1,,"27101932",PC,,OLEO CAMBIO
CB,2022,"53220343785804000156550010000001701882625923",2,,"38190000",PC,,FLUIDO DE FREIO
CB,2022,"53220343785804000156550010000001701882625923",3,,"84133030",qt,,OLEO MOTOR 15W40 SS HAVOLINE
CB,2022,"53220503060903000156550010000028951000623033",1,,"84841000",UN,,OLEO MOTOR 5W40
CB,2022,"53220521885745000155550010000069911043277007",1,,"27101932",UNID,,OLEO DO DIFERENCIAL CR-V 2007/2021
CB,2022,"53220521885745000155550010000069911043277007",2,,"27101932",UNID,,FLUIDO TRANSMISSAO AUTOMATICA ATF
CB,2022,"53220521885745000155550010000069911043277007",3,,"27101932",UNID,,OLEO DO MOTOR 0W20 SINTETICO IDEMITSU
CB,2022,"53220644368580000140550010000000901241085347",1,,"27101932",UN,,OLEO MOTOR
CB,2022,"53220701262986000130550010000030131043277001",1,,"87084090",LT,,OLEO LUBRIFICANTE MULTI ATF
CB,2022,"53220843760039000462550010000146011737097449",2,"620505001","27101932",DL,OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS,OLEO LUBRIFICANTE PA
CB,2022,"53221210687137000110550010000007791918410468",1,,"00",UNID,,OLEO DE MOTOR
CB,2022,"53221210687137000110550010000007791918410468",5,,"00",UNID,,FLUÍDO DE FREIO
CB,2022,"53221221885745000155550010000089051043277000",1,,"27101932",UNID,,OLEO DO MOTOR 0W20 SINTETICO IDEMITSU
CB,2022,"53221221885745000155550010000089051043277000",5,,"27101932",UNID,,FLUIDO TRANSMISSAO AUTOMATICA ATF
CB,2022,"53221233976840000143550010000011971247011971",2,"620505001","27101932",UN,..,SELENIA PERFORMACE 5W30 1LT
CB,2022,"53221243760039000110550010000444931701090050",2,"620505001","27101932",DL,OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS,OLEO LUBRIFICANTE PA
CB,2023,"12230613816771000101550050000027411000088705",1,,"27101921",LT,,DIESEL S10
CB,2023,"12230613816771000101550050000027411000088705",2,,"27101932",UN,,A65 FLUIDO PROTETIVO ROSA 1L
CB,2023,"12230913816771000101550050000031261000100124",1,,"27101921",L,,DIESEL S10
CB,2023,"12230913816771000101550050000031261000100124",2,,"27101921",L,,DIESEL S10
CB,2023,"12230913816771000101550050000031261000100124",3,,"27101259",L,,GASOLINA C COMUM
CB,2023,"12230913816771000101550050000031261000100124",4,,"27101932",UN,,A65 FLUIDO PROTETIVO ROSA 1L
CB,2023,"14230307234453002094550010000502261894168259",7,"620505001","27101932",LITRO,OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS,OLEO LUBRIFICANTE SI
CB,2023,"16230449373068000296550010000001171885102497",2,,"27101932",UNID,,LUB MOTORCRAFT SINT.SL 5W-30 A5/B5 CX-24/1L
CB,2023,"17230608036185000104550030000869531759176469",2,"820101034","27101921",LT,OLEO DIESEL S10,OLEO DIESEL S10
CB,2023,"17230608036185000104550030000879701898292200",1,"820101034","27101921",LT,OLEO DIESEL S10,OLEO DIESEL S10
CB,2023,"17230616578789000100650010006832811551245563",2,"0","27101921",LT,"0",BC:17- OLEO DIESEL S10
CB,2023,"17230616578789000100650010006849861395114648",1,"0","27101921",LT,"0",BC:17- OLEO DIESEL S10
CB,2023,"17230616578789000100650010006868091395114642",1,"0","27101921",LT,"0",BC:17- OLEO DIESEL S10
CB,2023,"17230708036185000104550030000899651702832950",2,"820101034","27101921",LT,OLEO DIESEL S10,OLEO DIESEL S10
CB,2023,"17230708036185000104550030000924161429810260",1,"820101034","27101921",LT,OLEO DIESEL S10,OLEO DIESEL S10
CB,2023,"17230833210337000182550060000378731020271969",1,"820101012","27101921",LT,MIST. DIESEL-95% - BIODIESEL-5% - B5 MET COMUM - BIODIESEL,DIESEL B S-10
CB,2023,"17230902503452000111650010004705561326228104",2,"0","27101921",LT,"0",OLEO DIESEL S10
CB,2023,"17230902503452000111650010004734511425174470",1,"820101033","27101921",LT,OLEO DIESEL B S10 ADITIVADO,OLEO DIESEL S10
CB,2023,"17230937583432000182650010003443811316695167",2,"0","27101921",LT,"0",BC:10- DIESEL S-10
CB,2023,"17231002503452000111650010004763931234594503",2,"0","27101921",LT,"0",OLEO DIESEL S10
CB,2023,"17231002503452000111650010004784761305424226",2,"0","27101921",LT,"0",OLEO DIESEL S10
CB,2023,"17231008036185000104550030000987871058645617",1,"820101034","27101921",L,OLEO DIESEL S10,OLEO DIESEL S10
CB,2023,"17231008036185000104550030000987871058645617",2,"820101012","27101921",L,OLEO DIESEL S500,OLEO DIESEL S500
CB,2023,"17231100798642000188650010002448449639091570",2,"820101034","27101921",l,OLEO DIESEL B S10 - COMUM,DIESEL S10
CB,2023,"17231108036185000104550030001044521590691974",2,"820101034","27101921",L,OLEO DIESEL S10,OLEO DIESEL S10
CB,2023,"17231116578789000100650010007351301398081125",1,"820101034","27101921",LT,OLEO DIESEL B S10 COMUM,BC:17- OLEO DIESEL S10
CB,2023,"17231121703908000131650040004959461793924384",1,"820101013","27101921",l,MIST. DIESEL-95% - BIODIESEL-5% - B5 MET ADITIVADO - BIODIESEL,DIESEL S-10
CB,2023,"21230931379339000174650010004620961009748552",1,"0","27101921",L,"0",DIESEL S10
CB,2023,"21231012125791000599650070000377801001485618",2,"0","27101259",L,"0",GASOLINA C COMUM
CB,2023,"22230202927004000307550010000157351979556432",1,,"27101259",LT,,GASOLINA COMUM
CB,2023,"22230202927004000307550010000157351979556432",2,,"27101259",LT,,GASOLINA COMUM
CB,2023,"22230202927004000307550010000157351979556432",3,,"27101259",LT,,GASOLINA COMUM
CB,2023,"22230202927004000307550010000157351979556432",4,,"27101259",LT,,GASOLINA COMUM
CB,2023,"22230202927004000307550010000157351979556432",5,,"27101259",LT,,GASOLINA COMUM
CB,2023,"22230202927004000307550010000157351979556432",6,,"27101259",LT,,GASOLINA COMUM
CB,2023,"22230202927004000307550010000157351979556432",7,,"27101259",LT,,GASOLINA COMUM
CB,2023,"22230202927004000307550010000157351979556432",8,,"27101259",LT,,GASOLINA ADITIVADA
CB,2023,"22230202927004000307550010000157351979556432",9,,"27101921",LT,,DIESEL S10
CB,2023,"22230202927004000307550010000157351979556432",10,,"27101921",LT,,DIESEL S10
CB,2023,"22230202927004000307550010000157351979556432",13,,"27101932",UN,,IPIRANGA IPI BRUTOS SINTET. 5W30 C2C3 1LT
CB,2023,"22230202927004000307550010000157351979556432",14,,"38119010",UN,,IPIRANGA RADIADOR CARRO
CB,2023,"22230602927004000307550010000163311128284471",1,,"27101259",LT,,GASOLINA COMUM
CB,2023,"22230602927004000307550010000163311128284471",2,,"27101259",LT,,GASOLINA COMUM
CB,2023,"22230602927004000307550010000163311128284471",3,,"27101259",LT,,GASOLINA COMUM
CB,2023,"22230602927004000307550010000163311128284471",4,,"27101259",LT,,GASOLINA COMUM
CB,2023,"22230602927004000307550010000163311128284471",5,,"27101259",LT,,GASOLINA COMUM
CB,2023,"22230602927004000307550010000163311128284471",6,,"27101921",LT,,DIESEL S10
CB,2023,"22231102927004000307550010000170711520314318",1,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2023,"22231102927004000307550010000170711520314318",2,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
